queue_name,queue_slug,scenario_id,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,accepted_low,30,141747.06666666668,384.03797704926524,141609.64044152724,141884.49289180612
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,served_total,30,202515.26666666666,455.2405906795866,202352.36091346998,202678.17241986335
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,served_high,30,60768.96666666667,227.37140864951417,60687.60285302661,60850.33048030672
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,served_low,30,141746.3,383.7688016285955,141608.97009804778,141883.6299019522
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,dropped_total,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,dropped_high,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,dropped_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,replaced_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,loss_probability_total,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,loss_probability_high,30,0.0,0.0,0.0,0.0
